ID,微博内容
806,#人感染H7N9禽流感#【国家卫生计生委与世卫组织联合召开新闻发布会】梁万年:从概念上来说H7N9和H5N1都是禽流感，从现有的临床表现来看，部分病例病情比较重，临床表现、病情程度和H5N1也是相同的。观察的600多例密切接触者，现在还没有发现异常情况。病人之间也没有发现流行病学关联。 ????????
807,#人感染H7N9禽流感#【国家卫生计生委与世卫组织联合召开新闻发布会】梁万年:人感染H7N9禽流感是在人体上发现的新病毒，我们对它的相关流行病学特征和临床学特征掌握得很少，但是从现有资料来看，从病毒的起源来看，是一种禽流感病毒，也就是说这个流感病毒是来自于禽类。 ????????
808,#人感染H7N9禽流感#【国家卫生计生委与世卫组织联合召开新闻发布会】梁万年:判断一个疾病有几个因素，首先是这个病因的毒力、传播力到底有多大，第二涉及范围到底有多大，第三传播的程度，第四，人群是不是普遍易感，第五有没有有效手段来控制。 ????????
809,#人感染H7N9禽流感#【国家卫生计生委与世卫组织联合召开新闻发布会】蓝睿明: 我们要紧密跟踪现在的情况。现在大家可以安心的是，现在密切接触者的跟踪还没有发现异常的情况。我们也支持中国政府继续进行调查工作，收集信息。我们得到最新的信息也将及时的发布。 ????????
810,#人感染H7N9禽流感#【国家卫生计生委与世卫组织联合召开新闻发布会】冯子健:预防人感染H7N9禽流感，最基本的就是要做好个人卫生，尽量减少和禽类的直接接触，和禽类接触之后要尽快及时的洗手。这是两个最重要的预防措施。另外如发生发热和呼吸道症状要及时就诊，并把和禽类或其他动物的接触史告诉医生 ????????
811,#人感染H7N9禽流感#【国家卫生计生委与世卫组织联合召开新闻发布会】冯子健:目前发生的所有病例都集中在华中地区四省，在这个地区和禽类接触可能增加人感染风险。目前还不知道病毒在其他地方有没有发生病例的可能性，但是我们会密切关注这个病毒和疾病发生的情况。 ????????
812,#人感染H7N9禽流感#【国家卫生计生委与世卫组织联合召开新闻发布会】中国青年报记者:现在疫情的主要风险来自于哪里？这种风险又到了什么程度？会不会演变成像非典或者H1N1那样严重的情况？当前老百姓应该做什么保证自己的健康，支持疫情的防控？ ????????
813,#人感染H7N9禽流感#【国家卫生计生委与世卫组织联合召开新闻发布会】 蓝睿明:但是在中国仅仅是很少的几个省发现了H7N9病例，在其他省还没有发现。 ????????
814,#人感染H7N9禽流感#【国家卫生计生委与世卫组织联合召开新闻发布会】 蓝睿明:其他国家是否也有病例呢？现在发现了这个病毒，我想这可能还需要一定的时间，因为这是一个全新的病毒，我们实验室正在研究这个病毒，我们期待着其他国家如果有一些比如说不明原因的流感，他们能够检测是不是可能是H7N9病毒 ????????
815,#人感染H7N9禽流感#【国家卫生计生委与世卫组织联合召开新闻发布会】 蓝睿明:H7N9会怎么样我们没有办法预测，现在我们知道有一些人类感染的状况很严重，但是现在还没有人际传播的证据。但是我们现在也不能预测将来，我们会紧密地跟踪情况。 ????????
816,#人感染H7N9禽流感#【国家卫生计生委与世卫组织联合召开新闻发布会】 蓝睿明:H5N1来说，如果人类感染之后死亡率是很高的，现在在动物、家禽中，即使在人类当中也是这样。 ????????
817,#人感染H7N9禽流感#【国家卫生计生委与世卫组织联合召开新闻发布会】 蓝睿明: 首先与H5N1比较，我们知道流感病毒经常发生变化，所以我们要开发新的疫苗。关于病毒，有两个主要的问题，一个是它是不是能够传染到人，第二它是不是在人之间有传播。 ????????
818,#人感染H7N9禽流感#【国家卫生计生委与世卫组织联合召开新闻发布会】NTV记者：本次疫情和H5N1流感病毒的相关性，它有没有传播到其他国家的风险？我们都知道，在人们被诊断出来已经生病之后和他们被感染之间是有时间间隔的，现在有没有一些信息能够显示到其他国家是不是已经有受H7N9感染的病人？ ????????
819,#人感染H7N9禽流感#【国家卫生计生委与世卫组织联合召开新闻发布会】蓝睿明：世界卫生组织将与政府部门一起讨论，是否要有更多的支持，世卫组织将在中国提供更多的支持。中国政府本身的能力很强，而且防控措施也很有力。在全球来说世卫组织的责任就是要确保能够成为中国与世界其他国家分享信息的纽带 ????????
820,#人感染H7N9禽流感#【国家卫生计生委与世卫组织联合召开新闻发布会】蓝睿明：几年前，中国的病毒实验室已经成为了全球的实验组织合作中心，现在在这个领域他们与全球的合作伙伴进行密切的合作，通过这个网络可以快速的了解病毒，分享病毒的信息。 ????????
821,#人感染H7N9禽流感#【国家卫生计生委与世卫组织联合召开新闻发布会】蓝睿明：世界卫生组织除了驻华代表处还有其他机构，都给与持续的支持，包括马尼拉的办事处以及我们总部，在那里有最专业的专家给予我们提供支持。 ????????
822,#人感染H7N9禽流感#【国家卫生计生委与世卫组织联合召开新闻发布会】蓝睿明：世卫组织一直与中国保持密切沟通与合作，在过去两周进行了很多合作，一直保持着密切的联系，每天都有邮件、电话联系，也了解了中国的相关信息，我们也很高兴得到中国政府的充分配合，我们今后也会持续的得到最新疫情的通报。 ????????
823,#人感染H7N9禽流感#【国家卫生计生委与世卫组织联合召开新闻发布会】梁万年：世界卫生组织在这次疫情过程中也给予了我们大力支持，今后我们将继续保持密切合作。 ????????
824,#人感染H7N9禽流感#【国家卫生计生委与世卫组织联合召开新闻发布会】梁万年：现在已经启动相关病毒特性研究，为将来制备有特异性的疫苗做前期的基础工作。我们将和世界卫生组织进行紧密的合作。我们以非常开放的心态，在一些方面也请世界卫生组织在病情评估、疫情的分析研判和走势的分析方面提供支持。 ????????
825,#人感染H7N9禽流感#【国家卫生计生委与世卫组织联合召开新闻发布会】梁万年：下一步，我们和世界卫生组织将继续保持密切合作，除了在这种疾病的临床学、流行病学开展合作之外，还要加强新病毒的病毒学研究，包括它的病理情况、毒率、感染率、治愈率。 ????????
826,#人感染H7N9禽流感#【国家卫生计生委与世卫组织联合召开新闻发布会】梁万年：与此同时，我们开展的各项防控工作也及时通报世界卫生组织。另外，我国首次分离H7N9的病毒毒株也和世界卫生组织相关实验室进行共享。 ????????
827,#人感染H7N9禽流感#【国家卫生计生委与世卫组织联合召开新闻发布会】梁万年：这次疫情发生以后，我们很快按照《国际卫生条例》的规定，向世界卫生组织通报了首例病例情况，以后我们确诊的每一例病例都按照有关规定及时通报世界卫生组织，这是病例疫情通报情况，都是按照相关规定来做的。 ????????
828,#人感染H7N9禽流感#【国家卫生计生委与世卫组织联合召开新闻发布会】中新社记者提问：此次发布会是卫生计生委员会和世卫组织联合举行的发布会。请问双方在疫情防控方面现在已经展开了哪些合作？随着疫情的发展，还将展开哪些合作？ ????????
829,#人感染H7N9禽流感#【国家卫生计生委与世卫组织联合召开新闻发布会】食用经过正确烹饪的肉，包括家禽肉和禽肉制品，是安全的。烹饪温度至少要达到70摄氏度。但病死动物或发现时已死的动物不可食用，如果发现，应向当地有关部门报告情况。 ????????
830,#人感染H7N9禽流感#【国家卫生计生委与世卫组织联合召开新闻发布会】世卫组织与中国有关部门保持着联系，正在对事件进行密切跟进。由世卫组织协调的国际应对行动也将重点放在与各“世卫组织流感参比研究合作中心”及其他合作伙伴的合作上，以确保信息的提供以及用于诊断、治疗及疫苗研发的物质的制备。 ????????
831,#人感染H7N9禽流感#【国家卫生计生委与世卫组织联合召开新闻发布会】世卫组织不建议针对本事件在入境口岸实行特别筛查，也不建议实行任何旅行或贸易限制措施。 ????????
832,#人感染H7N9禽流感#【国家卫生计生委与世卫组织联合召开新闻发布会】梁万年指出，党中央、国务院对本次疫情高度重视，习近平总书记、李克强总理分别作出重要指示、批示，要求做好病人救治和疫情防控工作。刘延东副总理两次召开专题会议，研究部署疫情防控工作。 ????????
833,#人感染H7N9禽流感#【国家卫生计生委与世卫组织联合召开新闻发布会】目前我国已确诊人感染H7N9禽流感病例均为散发，未发现流行病学关联。目前共排查密切接触者621人，尚未发现异常。 ????????
834,#人感染H7N9禽流感#【国家卫生计生委与世卫组织联合召开新闻发布会】发布会上，梁万年介绍说，截至4月7日24时，国家卫生计生委共收到21例人感染H7N9禽流感确诊病例报告，其中上海10例（4例死亡）、江苏6例、安徽2例、浙江3例（2例死亡）。 ????????
835,#人感染H7N9禽流感#【国家卫生计生委与世卫组织联合召开新闻发布会】出席发布会还有中国疫病预防控制中心应急办主任冯子健和世界卫生组织技术官员Sirenda Vong先生。 ????????
836,#人感染H7N9禽流感#【国家卫生计生委与世卫组织联合召开新闻发布会】亲，发布会开始了，卫生部办公厅副主任邓海华主持，发布会将由国家卫生和计划生育委员会人感染H7N9禽流感疫情防控工作领导小组办公室主任梁万年和世界卫生组织驻华代表蓝睿明通报疫情防控方面的有关情况。 ????????
837,#H7N9禽流感#【国家卫生和计划生育委员会与世卫组织联合召开新闻发布会】亲，我们的微直播马上就要开始了，敬请大家关注哦 ????????
838,#人感染H7N9禽流感#【人感染H7N9禽流感病毒并非全部重症】上海确认的8例人感染H7N9禽流感病例中，有一例4岁儿童患者是在流感哨点监测点主动搜索发现的。目前患者情况良好，已经康复。这说明人感染H7N9禽流感病毒并非全部重症。 ????????
839,#人感染H7N9禽流感#【中国疾控中心已向409家流感监测实验室提供检测试剂】截止目前，中国疾控中心已向409家全国流感监测网络实验室、8家传染病重大专项网络实验室（包括上海市公共卫生中心）、以及军事医学科学院、解放军疾控中心、武警疾控中心、医科院病原所、动物所等的实验室提供了检测试剂和方法 ????????
840,#12320播报#【农业部：不排除更大范围内检出H7N9病毒可能性】国家首席兽医师于康震表示，不排除在更大范围内检出H7N9禽流感病毒的可能性。O网页链接 ????????
841,#人感染H7N9禽流感#【最新疫情】，据安徽省卫生厅今日通报，安徽省新确诊1例人感染H7N9禽流感病例。患者李某，男，55岁，亳州市谯城区人，从事活禽销售与宰杀工作。3月28日发病。4月1日因病情加重至亳州市某医院治疗。目前病情稳定。截至目前，全国报告人感染H7N9禽流感确诊病例21例。今日新增3例。 ????????
842,#人感染H7N9禽流感#【发烧去医院就诊记得做好防护工作】有流感症状去医院就诊，要戴口罩，减少和别人密切接触。发热门诊将询问病史和可疑流行病学接触史，做现场检查，有怀疑感染H7N9禽流感病毒的由院内专家会诊，如可疑将再由市级专家会诊，并进行病原学检测。 ????????
843,#人感染H7N9禽流感#【什么是环境样本】此前有报道农业部在上海送检的松江、闵行的三个市场环境样品中检出H7N9禽流感阳性样品，那么什么是环境样本呢？就此次检测而言，环境样品是指禽类粪便、饲养禽类的笼具以及洗涤禽类的污水等。 ????????
844,#人感染H7N9禽流感#【禽类的肉、蛋是否还可以食用】家中的鸡肉、鸡蛋等可以吃，但一定要烧熟煮透。如果鸡蛋上有污物的话，要清洗干净。另外，日常厨房间操作要注意生熟分开。 ????????
845,#人感染H7N9禽流感#【怎样清理落在阳台上的鸟粪】如果鸟粪落在阳台或车上物品表面用含氯或含溴消毒液消毒即可。手消毒可用酒精、碘伏、洗必泰，平时洗手用肥皂流水清洗，但要彻底清洗。保持良好个人卫生习惯很重要。 ????????
846,#人感染H7N9禽流感#【学会正确遮掩喷嚏的方法】在公共场合，当大家想打喷嚏，却来不及用手帕或纸巾遮蔽时，可用肘弯衣袖遮挡口鼻，避免用手进行遮挡。用衣袖遮挡既可以防止飞沫远播，而且在干燥物体表面病毒无法长时间生存。 ????????
847,#人感染H7N9禽流感#【走进国家流感中心】中国疾控中心病毒病所国家流感中心日夜加班开展流感监测工作，并通过媒体开展健康传播。 ????????
848,#人感染H7N9禽流感#【食品安全预防措施】3. 在食品加工、食用过程中，一定要做到生熟分开，避免交叉污染，处理生禽、畜肉的案板、刀具和容器等不能用于熟食；4.要保持良好的个人卫生习惯，不喝生水。5.保持手部卫生，常洗手。在做食品前后，餐前便后，处理生禽畜肉、生鸡蛋等后均要洗手。 ????????
849,3.#人感染H7N9禽流感#【食品安全预防措施】尽管H7N9禽流感感染的来源及传播模式尚不能确定，但我们还是可以采取一些有效的措施进行预防。1.不接触、不食用病（死）禽、畜肉，不购买无检疫证明的鲜、活、冻禽畜及其产品。2.生禽、畜肉和鸡蛋等一定要烧熟煮透。 ????????
850,2.#人感染H7N9禽流感#【食品安全预防措施】禽流感病毒可以经呼吸道传播，也可通过禽类分泌物或排泄物被感染，直接接触病毒也可被感染。 ????????
851,1. #人感染H7N9禽流感#【食品安全预防措施】禽流感病毒普遍对热敏感，对低温抵抗力较强，65℃加热30分钟或煮沸（100℃）2分钟以上可灭活。病毒在较低温度粪便中可存活1周，在4℃水中可存活1个月。 ????????
852,"#12320播报#【最新疫情】截至今天17时，上海市新确诊2例人感染H7N9禽流感病例。目前上海共发现10例人感染H7N9禽流感确诊病例,其中死亡4例。所有194名密切接触者中,出现发热伴咳嗽或咽痛等症状2人,经检测均排除H7N9禽流感。 ????????"
853,#12320播报##人感染H7N9禽流感#【习近平李克强要求做好救治防控】国家卫生和计划生育委员会主任、人感染H7N9禽流感疫情防控工作领导小组组长李斌说，习近平总书记、李克强总理近日分别作出重要指示和批示，要求做好病人救治和防控工作。清明节前夕，刘延东副总理主持召开会议，对防控工作作出部署。 ????????
854,#12320播报#【上海12320卫生热线人感染H7N9禽流感咨询量明显增加】上海12320在本次H7N9人感染禽流感疫情中发挥与百姓沟通的作用，积极解答百姓咨询。据统计，4月5日0时-24时，上海市12320卫生热线共接听市民H7N9禽流感咨询801例，占全天咨询的72.29%，有关H7N9的来电占总咨询数的比例大幅度增加。 ????????
855,#12320播报#【中国疾控中心第一时间研发出人感染H7N9禽流感诊断试剂】O网页链接 ????????
856,//@全国卫生12320: #H7N9禽流感#【流感Or禽流感】流行性感冒(流感)是由流感病毒引起的急性呼吸道传染病。禽流感则指禽中流行的由流感病毒引起的感染性疾病。禽流感病毒分为高致病性禽流感病毒、低致病性禽流感病毒和无致病性禽流感病毒。由于种属屏障，禽流感病毒只在偶然的情况可以感染人。
857,请您关注@全国卫生12320，有关禽流感的相关知识全在哦！//@久保田萬壽: 挤痘死不了人，防范知识都普及了；禽流感的防范不普及，会死人的。
858,#12320播报#【人感染H7N9禽流感最新疫情】截止4月6日19：00人感染H7N9病例数统计 ????????
859,#12320播报#【最新疫情】截至今天18:30，上海市新确诊2例人感染H7N9禽流感病例，分别为74岁和66岁。两病例密切接触者11人目前均未发现异常。目前上海共发现8例人感染H7N9禽流感确诊病例，其中死亡4例，另4例正在救治中。 ????????
860,"12320播报#【世卫组织:尚无证据显示H7N9禽流感病毒来自猪】世卫组织发言人5日表示,截止目前,还没有证据证明Ｈ7Ｎ9型禽流感病毒来自猪。目前正对几种动物进行病毒来源检测,其中包括猪。现有两名感染者曾经和猪有过接触,但这只是14名感染者中的两人。目前已对黄浦江漂浮的死猪进行了检测,没有发现感染。 ????????"
861,#12320播报#【北京今起暂停所有信鸽放飞活动】北京上午发布H7N9禽流感防范通知，从今日起全市进入防控应急状态，开始实行防控工作零报告制度。由于上海从鸽子中检测出禽流感病毒，北京今起暂停所有涉及本市信鸽的放飞活动，信鸽放飞暂不给予检疫出证。将严查活禽交易和现宰经营活动O网页链接 ????????
862,#12320播报#【人感染H7N9禽流感】6日下午，南京市政府召开新闻发布会通报南京人感染H7N9禽流感最新情况，截至目前5例病例所有密切接触者104例均未发现有发热或呼吸道症状，其中64例已解除医学观察。 ????????
863,#1220播报#【农业部检测到19份H7N9阳性样品，上海已迅速扑杀相关三个市场所有禽鸟】国家禽流感参考实验室从上海送检738份样品中检出19份H7N9禽流感阳性样品，来自松江沪淮、闵行景川和凤庄市场。其中鸡10份、鸽子2份、环境样品7份。上海已迅速关闭上述三个市场，立即对其所有禽鸟进行扑杀并无害化处理 ????????
864,【您最想了解H7N9哪些内容？】H7N9禽流感，这个陌生的名词突然间走进我们的生活，引起大家的关注。关于H7N9禽流感，您最想了解哪些内容，希望通过什么渠道获得信息呢？现在就请大家快快来畅所欲言，转发评论写出您的想法@全国卫生12320
865,#12320播报#【最新人感染H7N9禽流感疫情】全国共报告人感染H7N9禽流感16例确诊病例间未发现流行病学联系。所有病例的密切接触者均已采取医学观察措施。只1名密切接触者出现症状外，但已排除人感染H7N9禽流感，其余密切接触者均未发现异常。目前疫情处于散发状态，尚未发现人传人。 ????????
866,#12320播报#【最新人感染H7N9禽流感疫情】截至2013年4月5日17时，全国共报告人感染H7N9禽流感确诊病例16例，其中死亡6人。病例分布于上海（6例，死亡4例）、江苏（6例）、安徽（1例）、浙江（3例，死亡2例）。报告的16例确诊病例间未发现流行病学联系。所有病例的密切接触者均已采取医学观察措施。 ????????
867,#12320播报#【杭州第二例H7N9禽流感病例曾购买并食用鹌鹑】4月3日，浙江省卫生厅发布了杭州市确诊两例人感染H7N9禽流感病例的疫情信息。经对我市第二例确诊病人开展的流行病学调查，确认该例病人病前在上城区滨盛农副产品商行活禽摊点购买并食用过鹌鹑是其发病的高危因素。O网页链接 ????????
868,#12320播报#【江苏省新增2例人感染H7N9禽流感确诊病例】江苏省卫生厅4月5日通报，江苏省新确诊2例人感染H7N9禽流感病例。省专家组同时对2例不明原因肺炎病例进行了会诊分析，依据国家卫生和计划生育委员会印发的《人感染H7N9禽流感诊疗方案（2013年第1版）》，诊断为疑似病例O网页链接 ????????
869,12320播报#【人感染H7N9禽流感】童鞋们，你们是否知道12320卫生热线电话？只要你们在当地拨打12320，就可以询问卫生方面的问题，也可咨询H7N9禽流感额防控知识哦。目前全国26个省市开通了12320卫生热线。亲们还可以关注我们@全国卫生12320官方微博，我们将及时为您提供准确的健康知识。 ????????
870,#H7N9禽流感#【上海发生发烧等症状的1名密切接触者为H7N9阴性，正在恢复中】在回答中央电视台记者提问时，上海市疾控中心主任吴凡说，经过实验室检测，发生发烧等轻微流感症状的1名密切接触者为H7N9阴性。这就证明，此患者没有感染H7N9病毒，目前患者正在平稳恢复中。 ????????
871,回复@诺诺6989:上海市43家流感监测哨点和130家开设发热门诊二级以上医疗机构进行主动排查。从4月3日起，人感染H7N9禽流感病例，由市级临床专家组结合病例的流行病学史、临床症状和体征、实验室检测结果等信息会诊确定。国家疾控中心下发了H7N9禽流感病毒检测试剂，相关样本经市疾控中心检测后即可明确
872,#12320播报#【大陆禽流感疫区返台人士出现发烧症状】2名分别自大上海、江苏省抵台的台商与大陆游客出现发烧症状，台湾卫生机关已采集检体，最快今日下午厘清是否感染H7N9。卫生署疾病管制局副局长称昨日共筛检6名发烧旅客，其中3名台湾人及1名大陆游客分别检出H1N1流感、细菌感染O网页链接 ????????
873,#人感染H7N9禽流感#【世卫组织关于H7N9禽流感常见问题的回答】O网页链接 ????????
874,#人感染H7N9禽流感#【治疗及防控方案】一张图了解人感染H7N9禽流感诊疗方案及防控方案。 ????????
875,#人感染H7N9禽流感#【最新疫情】截止4月5日12：00人感染H7N9病例数统计。 ????????
876,#预防人感染H7N9禽流感#【均衡营养，提高自身抗病能力】尽管营养素对人体的免疫力有着重要作用，但也不意味着多吃富含这几种营养素的食物就可以有效的预防传染病了，只有多种食物相互搭配，营养素种类才齐全，数量才充足，比例才适合，才能满足我们身体的需要。O网页链接 ????????
877,#预防人感染H7N9禽流感#【均衡营养，提高自身抗病能力】锌和铁对人体的免疫力作用比较突出。铁缺乏会导致吞噬细胞的吞噬功能和杀菌功能降低，使人易得感染性的疾病。动物肝脏、血，是铁的最佳食物来源，其他如瘦肉、黑木耳、芝麻酱、干果也是铁的良好来源。锌主要来源于动物性食物，如肝、海产品、猪肉 ????????
878,#预防人感染H7N9禽流感#【均衡营养，提高自身抗病能力】多吃富含维生素C的食物。维生素C可以干扰病毒侵害白血球，激活全身的白细胞，增强白细胞对病毒的吞噬能力，杀灭病菌。因此多吃富含维生素C新鲜蔬菜和水果，保证一日三餐都有蔬菜，吃多种蔬菜，保证每天吃水果。注意生吃蔬菜和水果一定要洗净。 ????????
879,#预防人感染H7N9禽流感#【均衡营养，提高自身抗病能力】维生素A可以加强皮肤粘膜的屏障作用，使得细菌和病毒不能轻易穿过这些屏障进入人体，从而避免感染疾病。富含维生素A的食物包括：动物肝脏、 奶、蛋黄、深色蔬菜和水果，如胡萝卜、韭菜、香菜、菠菜、油菜、茴香、西红柿、柑橘类、大枣、山楂等。 ????????
880,"#预防人感染H7N9禽流感#【均衡营养，提高自身抗病能力】保证充足的蛋白质摄入。蛋白质是构成人体的重要成分，蛋白质缺乏时,免疫系统的结构和功能都会受到影响。日常生活中注意鱼虾、蛋、奶、豆类及其制品的摄入，它们都是蛋白质的良好的膳食来源，但要注意，肉、蛋、水产等一定要加热煮熟才能食用。 ????????"
881,#预防人感染H7N9禽流感#【均衡营养，提高自身抗病能力】预防传染病，提高抵抗力，除了要养成良好的卫生习惯、注意休息、保证睡眠、心理平衡，还有一个重要的因素就是要合理膳食，保持均衡营养。蛋白质、维生素A、维生素C、锌、铁等营养素是构成人体免疫体系不可缺少的营养素，保卫人体免受疾病侵害。 ????????
882,//@橋素-yT-said:其实禽流感也没那么可怕撒，都还没证明禽流感在人群中有高传染性
883,#H7N9禽流感#【流感Or禽流感】流行性感冒(流感)是由流感病毒引起的急性呼吸道传染病。禽流感则指禽中流行的由流感病毒引起的感染性疾病。禽流感病毒分为高致病性禽流感病毒、低致病性禽流感病毒和无致病性禽流感病毒。由于种属屏障，禽流感病毒只在偶然的情况可以感染人。 //@ivyangdan:症状、如何预防
884,回复@金小小舟:#H7N9禽流感#【流感Or禽流感】流行性感冒(流感)是由流感病毒引起的急性呼吸道传染病。禽流感则指禽中流行的由流感病毒引起的感染性疾病。禽流感病毒分为高致病性禽流感病毒、低致病性禽流感病毒和无致病性禽流感病毒。由于种属屏障，禽流感病毒只在偶然的情况可以感染人。
885,回复@金小小舟:#H7N9禽流感#【流感Or禽流感】流感起病突然，畏寒、寒战，高热，体温可达39～40℃，伴头痛、全身肌肉关节酸痛、极度乏力、食欲减退等全身症状，常有咽喉痛、干咳，可有鼻塞、流涕等。已确认感染人的禽流感病毒有H5N1等7种，症状表现各不相同，可以表现为呼吸道症状、结膜炎、甚至死亡。
886,#H7N9禽流感# 【您最想了解H7N9哪些内容？】H7N9禽流感，这个陌生的名词突然间走进我们的生活，引起大家的关注。关于H7N9禽流感，您最想了解哪些内容，希望通过什么渠道获得信息呢？现在就请大家快快来畅所欲言，转发评论写出您的想法！ 详情:O网页链接 ????????
887,#H7N9禽流感#【12320卫生热线咨询热点-检测方法】一般包括实验室检查和胸部影像学检查。实验室检查中包括血常规、血生化检查和病原学检测。 ????????
888,#H7N9禽流感#【12320卫生热线咨询热点-潜伏期】根据流感的潜伏期及现有H7N9禽流感病毒感染病例的调查结果，潜伏期一般为7天以内。 ????????
889,#12320播报#【人感染H7N9禽流感】世界卫生组织（WHO）人感染甲型H7N9禽流感常见问题回答 O网页链接 英文见O网页链接 。WHO4月3日在日内瓦关于中国H7N9疫情的一个简短报告O网页链接 ????????
890,#H7N9禽流感#【12320卫生热线咨询热点-临床症状】一般表现为流感样症状，如发热咳嗽少痰，可伴有头痛肌肉酸痛和全身不适。重症患者病情发展迅速，表现为重症肺炎，体温大多持续39℃以上，呼吸困难，可伴有咯血痰；可快速进展出现急性呼吸窘迫综合征、纵隔气肿、脓毒症、休克、意识障碍及急性肾损伤等。
891,#12320播报#【农业部在鸽子样品中检出H7N9禽流感病毒】农业部称，今天国家禽流感参考实验室从上海送检的松江区沪淮农副产品批发市场鸽子样品中，检测到H7N9禽流感病毒。基因序列分析结果表明，该毒株为低致病力禽流感病毒，与H7N9禽流感病毒人分离株高度同源O网页链接 ????????
892,#H7N9#禽流感【假日温馨提示】第四，注意饮食卫生，加工、保存食品时要注意生熟分开；不吃生的或半熟的禽肉、蛋类等食品；不购买未经检疫的禽肉制品。第五，保证充足的睡眠，避免过度劳累，增强身体抵抗力。O网页链接 ????????
893,#H7N9#禽流感【假日温馨提示】亲们，小长假我们该如何预防禽流感呢，首先尽量不去人多拥挤、空气不流通的场所。其次，注意个人卫生，勤洗手，打喷嚏时注意遮掩口鼻，不随地吐痰。第三，不要自行宰杀家禽，避免接触和食用病死的家禽。
894,#H7N9禽流感#【您最想了解H7N9哪些内容？】H7N9禽流感，这个陌生的名词突然间走进我们的生活，引起大家的关注。关于H7N9禽流感，您最想了解哪些内容，希望通过什么渠道获得信息呢？现在就请大家快快来畅所欲言，转发评论写出您的想法！ ????????
895,#H7N9禽流感#【禽流感病毒对热敏感】国家卫生和计划生育委员会4月3日发布《人感染H7N9禽流感诊疗方案（2013年第1版）》。方案指出，禽流感病毒普遍对热敏感，对低温抵抗力较强，65℃加热30分钟或煮沸（100℃）2分钟以上可灭活。大家吃鸡蛋鸡肉时一定要煮熟，降低感染风险。 ????????
896,#H7N9禽流感#【H7N9禽流感疫情防控方案和医院感染预防与控制技术指南出台】国家卫生和计生委要求各地卫生行政部门高度重视，坚持依法科学防控，加强医疗救治工作和监测和实验室检测等防控工作，做好信息报送和发布工作。O网页链接 ????????
897,#H7N9禽流感#【H7N9禽流感疫情防控方案和医院感染预防与控制技术指南出台】今天，国家卫生和计生委出台了H7N9禽流感疫情防控方案和医院感染预防与控制技术指南，印发了关于加强人感染H7N9禽流感疫情防控工作的通知。O网页链接 O网页链接 ????????
898,#H7N9禽流感#【国家卫生和计划生育委员会组织专家答记者问】国家卫生和计划生育委员会组织专家答记者问现场。 ????????
899,#H7N9禽流感#【国家卫生和计划生育委员会组织专家答记者问】高医生指出，感冒病人可分四个类型，轻度、中重度、重度和危重度。轻度病人通常局限在上呼吸道，一般可自愈；对于有肺炎症状的要及时去医疗机构就诊，及时住院干预；对于危重度的应进行重症监护。 ????????
900,#H7N9禽流感#【国家卫生和计划生育委员会组织专家答记者问】高医生说，院内交叉感染防控非常重要，首先病人尽量不要扎堆，小病尽量去当地医疗机构就诊；医疗机构要做到病人分流，发热门诊收治病人后要及时排查；医生要加强自身防护，尤其呼吸科、传染科和其他接触发热病人的医生要佩戴口罩，保护自己。 ????????
901,#H7N9禽流感#【国家卫生和计划生育委员会组织专家答记者问】高医生告诉记者，国家卫生计生委迅速组织专家制定了人感染H7N9禽流感的诊疗方案和医院感染预防控制指南，并于4月2日对全国省级和部分地市级医务人员开展了诊疗技术培训，规范指导临床一线做好病例发现、诊断和治疗。 ????????
902,#H7N9禽流感#【国家卫生和计划生育委员会组织专家答记者问】北京大学人民医院呼吸科主任医师高占成提醒公众，如果出现感冒类症状，尤其是接触过禽鸟类的病人，要及时就医，争取做到早发现，早诊断，早治疗。 ????????
903,#H7N9禽流感#【国家卫生和计划生育委员会组织专家答记者问】冯主任提醒广大公众，清明节假期即将到来，在出行过程中遇到人多的场所，一定要注意个人防护，保持社交距离1-2米，不要扎堆。 ????????
904,#H7N9禽流感#【国家卫生和计划生育委员会组织专家答记者问】冯主任指出，目前尚没有发现H7N9禽流感病毒有明确的人传染人的迹象。 ????????
905,#H7N9禽流感#【国家卫生和计划生育委员会组织专家答记者问】冯主任说，目前国家卫生和计生委正在组织对H7N9禽流感的疫苗研究。一般疫苗研发期需要6-8个月，但对于全新认识的禽流感病毒，可能需要更长的研发时间。 ????????
906,#H7N9禽流感#【国家卫生和计划生育委员会组织专家答记者问】冯子健主任告诉记者，目前我国对禽流感病毒的检测能力有很大提高，检测试剂已经在31个省份派发到位。 ????????
907,#H7N9禽流感#【国家卫生和计划生育委员会组织专家答记者问】冯子健主任告诉记者，目前国家卫生和计生委已要求加大疾病监测的力度，加强对不明原因肺炎的监测，临床医生一旦发现不明原因，需立即直接报告，并采集适当的标本，送到实验室进行病毒筛查。 ????????
908,#H7N9禽流感#【国家卫生和计划生育委员会组织专家答记者问】冯子健主任告诉记者，国家卫生和计划生育委员会对H7N9防控工作高度重视，已经成立了防控领导小组，并下发相关文件，对指导近期H7N9防控会起到很好的指导作用。 ????????
909,#H7N9禽流感#【国家卫生和计划生育委员会组织专家答记者问】冯子健主任告诉记者，目前全国已经确诊9例H7N9禽流感病例，分布在4个省市，江苏4例，安徽1例，上海2例，浙江2例。 ????????
